place_id,name,latitude,longitude,address,types,rating,user_ratings_total,business_status
ChIJO7I2iB65wjsROFgcYPLQNgM,"Kala Design Boutique, Khese Park",18.5942023,73.9128808,"Survey No. 257, On Airport, Mohan's, Plot. 36, Lane No. 6, Road, Khese Park, Lohegaon, Pune","clothing_store, point_of_interest, store, establishment",4.7,19,OPERATIONAL
ChIJ0ysdBMbGwjsRHjUCz-qCrVk,JIVAN ENGINEERS - Commercial Kitchen Equipments Manufacturer Pune,18.5945754,73.9075276,"4110132, Sr no 260, behind dhanori jakat naka, Kalwad wasti, Lohgaon, Pune","furniture_store, home_goods_store, general_contractor, point_of_interest, store, establishment",4.1,19,OPERATIONAL
ChIJ7UbpFjHAwjsRQpBabXmCis8,Mechatronic Trading,18.5920946,73.9064891,"Sr no 259, Plot no 3/B/1, near deshmukh hotel Vikaas Nagar Colony Kalwad Wasti, Lohegaon, Pune","car_repair, point_of_interest, store, establishment",4.6,126,OPERATIONAL
ChIJpUB10sXGwjsR06ZWPe0W8to,Star Bazar General Store,18.5902289,73.9056909,"Sr, no. 247/2/2 /28, Kalwad Vasti, falke chowk, Kalwad, Pune","food, point_of_interest, store, establishment",4.2,46,OPERATIONAL
ChIJGbjnXdHGwjsR2Iyr4R4Blpk,Diamond Bakery,18.58553999999999,73.896216,"S.N. 31, 4, Dhanori - Tingre Nagar Road, Munjaba Vasti, Dhanori, Pune","bakery, food, point_of_interest, store, establishment",4.2,16,CLOSED_TEMPORARILY
ChIJB_shb6PGwjsR1BYAEmcidmg,H Mart | QUALITAIL,18.6000612,73.92631399999999,"Shop no.29, SHREERAM LOTUS, Building, Vadgaon Shinde Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",3.9,493,OPERATIONAL
ChIJXQzlwqTGwjsR3HduUTCWs34,Raj Medical,18.5970221,73.9254875,"HWWG+R55, Khese Aali, Mathade Wasti, Lohegaon, Pune","pharmacy, health, point_of_interest, store, establishment",5,5,OPERATIONAL
ChIJEZATKaXGwjsR3HFDEnIJSq4,PRINTPOINT,18.5962471,73.9253854,"shop no 2, Nana Wadewale Building, Bus Stop, near Lohagaon, Pune","point_of_interest, store, establishment",5,3,OPERATIONAL
ChIJ4a0oVSXEwjsR7slpMiKMCj0,pravin telecom,18.59619889999999,73.92589459999999,"near Ajit medical Ajit medical, Main road opp ,pravin general store, lohagaon, near Ajit medical Ajit medical","point_of_interest, store, establishment",4.5,58,OPERATIONAL
ChIJEZATKaXGwjsRJslNYEIzybs,NEW RAJLAXMI JEWELLERS,18.5961243,73.9262251,"shop no 2 near bansal traders shivaji chowk main road lohegaon, Pune","jewelry_store, point_of_interest, store, establishment",4.5,77,OPERATIONAL
ChIJXQHvnq_GwjsRV-5rHV7SnJ0,Balajee Enterprise Tailors Lohegaon,18.5923565,73.9269236,"165, Gurudwara Road, Khese Wasti, Lohegaon, Pune","shoe_store, clothing_store, point_of_interest, store, establishment",3.9,205,OPERATIONAL
ChIJ5fbZN-jGwjsRV5ijDKoLJKw,Kalyani Furniture Interior Desiginig,18.604444,73.9030478,India,"furniture_store, home_goods_store, point_of_interest, store, establishment",N/A,0,OPERATIONAL
ChIJ8xymC03HwjsRegkDy332fvY,Live Long Quick Bazars,18.6043753,73.90304379999999,"Ganga new Town,gate-1,7th Heaven Rd, Madhav Nagar, Dhanori, Lohegaon, Pune","point_of_interest, store, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJRZlSIC7HwjsRQEG5q3TBdZ8,SANGAM SUPER MARKET DHANORI,18.6042112,73.9028664,"SHOP NO 2, APPLE MEDICAL ROAD, near GANGA NEW TOWN APPARTMENT, Porwal Road, Dhanori, Pune","supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",3.4,5,OPERATIONAL
ChIJMY-0WADHwjsRhO4qLb8y5gw,Jay ambe medico and super mart,18.6069559,73.9052854,"JW44+Q4M, DN Parande Park Lane 2, Kutwal Colony, Dhanori, Pune","pharmacy, health, point_of_interest, store, establishment",N/A,0,OPERATIONAL
ChIJ8SoaSjnHwjsR0_VomfIuopI,Praisy's Patisserie,18.60419599999999,73.904808,"Nyati Era Bliss- Bwing, opposite Mahalaxmi lawns, 7th Heaven Road, Dhanori, Pune","bakery, food, point_of_interest, store, establishment",5,32,OPERATIONAL
ChIJF3EstM7HwjsRDEZiZA8lWug,Harsh Kirana,18.6090933,73.9040334,"Sangwamwadi, Pune","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJlTOX6GPHwjsRwuKZxwqOCMI,Bushanram Fruit,18.6090933,73.9040334,"Shed, BELVISTA, Mira Road, Dighi, Pimpri-Chinchwad","store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJZYCmPADHwjsRjawfcD-2dMw,Ravi Bodkhe,18.6057771,73.90002,"7th Heaven Wing-B, Porwal Road, Dighi, Pune","book_store, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJmUvmbQDHwjsRG1TUnKPHMHY,Shiv shakti Fabrication,18.6034974,73.9043409,"Ganga New Town, 7th Heaven Road, Madhav Nagar, Dhanori, Pune","store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJ9clLLCTHwjsRBxvYQYf2g1s,Devya Sugandha,18.6034674,73.9044445,"7th Heaven Road, Dhanori, Pune","food, store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJWXyHIifHwjsRFIBJNQG-Ohs,Aishu,18.6039919,73.9058313,"Aish Book store, Dhanori, Pune","book_store, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJg8xU-urGwjsRpwlOkjOaK24,Small Pocket Dreams,18.602955,73.90424279999999,"A wing Amorapolis, next to Dr. Mar Theophilus School, adjacent Porwal Road, धानोरी, पुणे","store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJyYhwU8zHwjsRXzvAh7EDoYI,Dhanlaxmi gift gallery,18.60972469999999,73.9034649,"shop No 7 GINl, Dhanlaxmi, BELVISTA, Dhanori, Pune","store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJlf3Z8VDHwjsR1fbtEufDs9o,Balaji Medical & General Store,18.60972469999999,73.9034649,"Shop no 10, gini Belvista, DN Parande Park Marg, Pune","pharmacy, store, point_of_interest, health, establishment",5,2,OPERATIONAL
ChIJ5RimjbDHwjsRxzfd3NCwUmg,Cake by Kkomal - Custom Cakes | Cupcakes | Chocolate,18.6073236,73.89944489999999,"Sr. No. 5, Chesterfield Society, B204, near maifil hotel, 25, DN Parande Park Marg, Dhanori, Pune","bakery, food, store, point_of_interest, establishment",4.7,86,OPERATIONAL
ChIJiZH3vkTHwjsRbWFx7OAJti0,The Little Bakeryy,18.6099903,73.90348,"Shop Number C-13, Gini Bellvista, Dhanori, Pune","bakery, food, store, point_of_interest, establishment",5,22,OPERATIONAL
ChIJ28tdWwDHwjsRM5QoXFp-ucY,True care Medico,18.610043,73.9034495,"DN Parande Park Marg, Dhanori, Pune","pharmacy, hospital, store, point_of_interest, health, establishment",5,1,OPERATIONAL
ChIJ2wAoeW_HwjsRtS3LJNq0JwY,Jay Hanuman Super Market,18.60367639999999,73.9001577,"Shop No 1, near Life City, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJnTk8rKvHwjsR6GcGhzzaDYg,SPOT 11 PAN SHOP,18.6101256,73.9026951,"Shop Number 02/03, near Spot 11 Restaurant, Pune","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJx5FmIO_GwjsRZV03_RdktRE,कृष्णा सुपर मार्केट,18.6101252,73.90357589999999,India,"grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJq7AL_6XHwjsRFA6P5ELfPjM,MAHADEV SUPER MARKET,18.610143,73.90340619999999,"Shop No 8, Gini Belvista, DN Parande Park Marg, Dhanori, Pune","grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJPZRG-kPHwjsRTrDl-8a60WM,MEDPRO MEDICAL,18.6100885,73.9041251,"Shop no 17 Grd Floor, Gini Belvista, DN Parande Park Marg, Dhanori, Pune","pharmacy, store, point_of_interest, health, establishment",5,6,OPERATIONAL
ChIJgzrgewbHwjsRBFFYH59MPK0,Phulvai,18.6026096,73.9048315,"Porwal Road, Pune","clothing_store, store, point_of_interest, establishment",5,1,OPERATIONAL
ChIJbyo_ElTHwjsRG6lY5H5hec0,Dighi Garage,18.6070387,73.9072722,"Bharat Mata Road, Pune","store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJzXV4D9THwjsRbjabqMiU2cc,Impex interior and sofa maker,18.6086389,73.9066196,"near niyat evita, DN Parande Park Marg, Lohegaon, Pune","furniture_store, home_goods_store, store, point_of_interest, establishment",4.5,2,OPERATIONAL
ChIJTUVA1cHGwjsRnoGDKARgct4,Atlantis city,18.6034257,73.909686,"JW35+FRF, Near Kand Nagar Chowk, 283/1, Porwal Road, Kand Nagar, Kutwal Colony, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",4.1,439,OPERATIONAL
ChIJQwqdgcPGwjsRGR_H2nNWc0Y,Goodwill Square,18.5976984,73.9039325,"17, Dhanori Road, Siddharth Nagar, Madhav Nagar, Dhanori, Pune","shopping_mall, point_of_interest, establishment",4,3721,OPERATIONAL
ChIJcfv3B8TGwjsR0HTXFC5ErUE,Mhaske Super Market,18.5973816,73.9062904,"HWW4+XG3, Dhanori-Lohegaon Road, Siddharth Nagar, Madhav Nagar, Dhanori, Pune","shopping_mall, point_of_interest, establishment",3.3,39,OPERATIONAL
ChIJ_TQ3B6vHwjsR4QBbuKU40M8,Pooja Gift Toys,18.6054756,73.9099257,"Aeropolish shop number 20 serial number 284, Porwal Road, Pune","shopping_mall, home_goods_store, point_of_interest, store, establishment",3,4,OPERATIONAL
ChIJSXjuaYzHwjsRdvyeddtGZts,Toy gift house,18.6034511,73.9096179,"JW35+9VG, Porwal Road, Kand Nagar, Kutwal Colony, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",4,8,OPERATIONAL
ChIJa2j9LcDGwjsRgjCRrsh_sdw,Mehta Market,18.6030778,73.9098814,"S.no - 283, Mehta Market, Porwal Road, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3.8,12,OPERATIONAL
ChIJfypdLazHwjsRWNk9q0x7tu4,Ishaan Mall,18.6081354,73.9109204,"near Abhilasha Society, 296/2, Porwal Road, Pune","shopping_mall, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJo_5SA2fHwjsRnbCdf3Uio7M,Palladium Grand s.no 17/1a/2,18.598125,73.90189699999999,"HWX2+6QR, Unnamed Road, Madhav Nagar, Dhanori, Pune","shopping_mall, point_of_interest, establishment",4.6,8,OPERATIONAL
ChIJd54EAcHGwjsRmHpSACVzFp4,Shopping Complex,18.6005021,73.90930759999999,"280, Porwal Rd Lohgaon Pune, Maharashtra 411047, Porwal Road, Kutwal Colony, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3.5,13,OPERATIONAL
ChIJVaY-143HwjsR36ArBxZXuP0,MAN2MAN ~ Exclusive Men's Wear,18.600385,73.9092427,"opp. to Orchid Speciality Hospital, Shop No: 6, L Square Building, opp. to Orchid Speciality Hospital, Porwal Road, Lohegaon, Pune","shopping_mall, clothing_store, point_of_interest, store, establishment",4.6,33,OPERATIONAL
ChIJDzPM-mfHwjsR6zYMVhtbljs,Matruchhay Building Sirvi Food Bazaar,18.5976367,73.9046001,"near by Solitaire Society, Sr. No.17/1/1A, Matruchhaya Building, Kamal Park, near by Solitaire Society, Dhanori, Pune","shopping_mall, point_of_interest, establishment",3.7,3,OPERATIONAL
ChIJ87VBVsPGwjsRaKwTVFQkmoc,राजेश्वर कलेक्शन,18.5971594,73.9011246,"धानोरी माधव नगर चौक, रोड, Lohegaon, Pune","shopping_mall, home_goods_store, point_of_interest, store, establishment",N/A,0,OPERATIONAL
ChIJNwLBqnTHwjsR9iPTU8CAJGw,ARC,18.6021153,73.9119142,"JW26+RQV, Porwal Sathe Wasti Road, Kutwal Colony, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJhyh5VSgL6DsRuyd3zW8AJl0,Patanjali Chikitsalay,18.5973206,73.908811,"Sy No 281/3/5, Jai Ganesh Plaza, S No 6, Dhanori Jakatnaka Chowk, Lohegaon, Pune","shopping_mall, grocery_or_supermarket, health, food, point_of_interest, store, establishment",3.2,62,OPERATIONAL
ChIJN9j_oIXHwjsRzw7viCywZaU,KumKum Ladies Shopping center,18.59724199999999,73.9088122,"Jay Ganesh Plaza, 10, Dhanori-Lohegaon Road, Kutwal Colony, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3,2,OPERATIONAL
ChIJpermo8bGwjsRuIeH7xsicmQ,Allyna Enterprise,18.59643,73.907096,"S no 261/1/1, near Shemrock School Kalwad, Lohgaon, Khwaab Bunglow, Kalwad Road, Pune","shopping_mall, point_of_interest, establishment",4.5,2,CLOSED_TEMPORARILY
ChIJUUwbGjjHwjsRsLeUfoIN_BI,Golden Aura,18.61586,73.9103087,"Golden Aura, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",4.5,2,OPERATIONAL
ChIJ3TXbzpXGwjsRSzUBAacME5M,Kamal Shope,18.60665299999999,73.9172845,"18.617375,73","shopping_mall, point_of_interest, establishment",4,11,OPERATIONAL
ChIJ1TcbmEfHwjsRegWLsLZ1DyM,Skyline Park,18.6054921,73.91774459999999,"JW49+53X, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",4,2,OPERATIONAL
ChIJCTrTtfXHwjsR5roRNzFeJv0,Aashirwad Building,18.600985,73.91766199999999,"Shree Swami Samarth Nagar, Lane No. 1, plot no1, Sathe Wasti, Kutwal Colony, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",5,1,CLOSED_TEMPORARILY
ChIJw8XQQq_HwjsRh2vd9uH4Crg,Rare Kraft,18.598322,73.9218527,"SPLENDID SQUARE, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJ16i_mYvGwjsRT8mhgpTEbOg,Town Plaza,18.6227144,73.91619899999999,"Town plaza, Pride World City Charoli Road, Pune","shopping_mall, point_of_interest, establishment",4.1,1506,OPERATIONAL
ChIJP-iAEJjGwjsRy0Izfd55xIQ,Sai Complex,18.6058087,73.924976,"d d 411047, D.D. COLONY, DY Patil University Road, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3.3,3,CLOSED_TEMPORARILY
ChIJ-5kJw-vHwjsR0bCWuq77MRI,Prabhuraj steel,18.5968625,73.9254531,"HWWG+P5W, Khese Aali, Mathade Wasti, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",5,2,OPERATIONAL
ChIJd57Fho_GwjsR5SRNI3S773U,Nirmala Traders And Collection,18.6188057,73.9239875,"near Hillview Society, Shop No 01, Sr No 06, near Hillview Society, Khandoba Mal Road, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",5,2,OPERATIONAL
ChIJBX8XqTHHwjsRea2n6G2It3Q,White star collection,18.5972311,73.9259854,"Lohegaon Road, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJEZATKaXGwjsRNiacPNdim5s,AMAR GIFT AND GENERAL STORE,18.5966448,73.9262413,"Mathade Wasti, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3.7,3,OPERATIONAL
ChIJlYE_HqXGwjsRimpp92kHEAc,Pravin General Stores,18.5961084,73.9260255,"opp. Pravin telecom, near kashikar hospital, Main road, Lohegaon, Pune","shopping_mall, food, point_of_interest, store, establishment",3.6,145,OPERATIONAL
ChIJJ2YveYfHwjsRfpaiK1Ml_Ec,Sundara Ladies Shop,18.5978805,73.9269193,"Shop No 1, Sundara Building, near Withelrukmai Mandir, Main Rd, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJ7-ekZKXHwjsRIx83Hy78k0Q,Venkeys Soyabeen Purchasing Center,18.5966513,73.9265252,"Main Road, Lohegaon, Lohgaon","shopping_mall, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJmfMMqTHHwjsRM7dfsAq0hRc,Ashok footwear,18.597368,73.9269448,"HWWG+WQW, Main Road, Mathade Wasti, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",4,1,OPERATIONAL
ChIJ05kY2CvHwjsR5zzPDEr1pos,Sri Ram,18.5939473,73.9254235,"HWVG+H5F, Pune International Airport Area, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3.9,9,OPERATIONAL
ChIJPxpTLKrHwjsRkTnkBptC7Y0,SUJATAS BEAUTY PARLOUR,18.59903839999999,73.9279907,"near Tukaram Maharaj Mandir, Shop No 3 Koper Ali Moje Chal, near Tukaram Maharaj Mandir, Wadgaon Shinde Road, At, Lohegaon, Pune","shopping_mall, spa, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJLQxLxuzHwjsRSzoTQuFeftU,KAIVALYA DIGITAL,18.5944704,73.9275889,"Lohegaon, Pune","shopping_mall, point_of_interest, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJj9ebnKHGwjsRLrM3KQUB6DU,Jpdm developers DS regancy,18.6028915,73.93092759999999,"JW3J+593, Pathare Wasti, Lohegaon, Pune","shopping_mall, point_of_interest, establishment",3.5,17,OPERATIONAL
ChIJY3bAVDjHwjsRQ0YANF_-h28,Gaurav Mart,18.6058404,73.9075135,"Shop no 1/2/3/4 skyways esfera c wing Bharat mata road, Dhanori-Lohegaon Road, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",5,6,OPERATIONAL
ChIJz46z7F3HwjsRMqjuII1zBPI,Pride gift House,18.6039703,73.9096501,"JW35+HVJ, Kand Nagar, Kutwal Colony, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4.4,9,OPERATIONAL
ChIJtfZ4mwHHwjsRXlJoXQ75rdw,Prem Super Market,18.6129848,73.90294759999999,"DN Parande sports hub, Dhanori, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",5,2,CLOSED_TEMPORARILY
ChIJUWFYVobHwjsRWBJYVj4e30Q,Metro Bazaar,18.6028711,73.909383,"Shop no 1,2,3, Vela Enclave, Porwal Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4.6,14,OPERATIONAL
ChIJo4P3scHGwjsRjXxt8ans1ls,Pravin Super Shoppe,18.601443,73.90915,"JW25+HMC, Near Element Apt, Porwal Road, Kutwal Colony, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4.3,9,OPERATIONAL
ChIJT7Fx-urGwjsR2ZHP4aikATE,NEW DIAMOND FOOD BAZZAR,18.6076248,73.9108792,"shop no 4, abhilasha building, Porwal Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4.3,74,OPERATIONAL
ChIJ60AKfIvHwjsRL5o9rFKxz3k,Dmart Ready,18.6077193,73.91086179999999,"Shop No. 6, Abhilasha CHSL, Porwal Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4,90,OPERATIONAL
ChIJH01P1ZrHwjsRO22bTNXH5vg,Shree Ganesh Trading Company,18.6053987,73.9112954,"Shop No 1, near Swapna Sankul Society, Nimbalkar Nagar, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJnX8cS8PGwjsRB1qpbnvwmws,Royal Mart,18.5982132,73.90094359999999,"D-26, Dhanori-Lohegaon Road, Madhav Nagar, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4,263,OPERATIONAL
ChIJ1b_7BRfHwjsRf6nS3zxz3AE,Yunica Retail Private Limited,18.5976599,73.9043049,"Plot 2, Survey 17, Tushar Park next Goodwill Square Mall, Dhanori-Lohegaon Road, Dhanori, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJHeLcKKHHwjsRm_RzrK3Pdek,Sirvi Food Bazar | QUALITAIL,18.5976543,73.90460639999999,"Shop no 1,2,3, near Rajmata jijau sabji market, Dhanori, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",2.3,9,OPERATIONAL
ChIJ4xWPbMDGwjsRhFWLtMo0Pz8,Market Point Food Bazaar,18.6022495,73.91132360000002,"JW26+VGW, Porwal Sathe Wasti Road, Kutwal Colony, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4,227,OPERATIONAL
ChIJCSa2NYLHwjsRBE1Zlq6CCEc,Viara Food Store - Best Healthy Grocery in Dhanori Lohegaon,18.6106689,73.9114867,"opp. Park Springs, Shop no. 4. Kings Plaza II. Porwal Road, opp. Park Springs, Society Gate I, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, health, establishment",5,220,OPERATIONAL
ChIJi-Ce4brHwjsRKOWGsXAdZK0,YOJANA POULTRY,18.5989607,73.9089699,"Shop No 2, near Shivarba, Porwal Road, Jakart Naka, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
ChIJI-LKWw_HwjsRUJZ254Zx3n8,Ishita Mart,18.6019786,73.91218959999999,"Shop No 5, nr. All time fitness, Porwal Sathe Wasti Road, Nimbalkar Nagar, Kutwal Colony, Lohegaon, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4.2,17,OPERATIONAL
ChIJlYxm1nDHwjsRM_bBorTLggI,Smart Bazaar | QUALITAIL,18.5969001,73.8987497,"Shop no 10 SR no 17/1A celestino, gol building, near Canara Bank, Dhanori, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",4,4,OPERATIONAL
ChIJaXAKwTbHwjsRo9hphUabi6s,Mahadev Super Market,18.6083767,73.91374689999999,"Lane Number 9, Nimbalkar Nagar, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",4,1,OPERATIONAL
ChIJ-VLxUFfHwjsRS4-eHlUZk-Y,AAIJI MART,18.6159277,73.9094216,"Shop No.1, opposite Golden Winds Society, DY Patil University Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",4.6,14,OPERATIONAL
ChIJHQnTbH3HwjsRThFr9sReSI4,Sainik Copiers Xerox Shop,18.6159195,73.90944019999999,"JW85+9Q8, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJm-cunSfHwjsR17ZOfEs-w0c,SAISHRADDHA SUPER MARKET,18.5953815,73.9074657,"Shop No. 1, Bansode Banglo, opp. Classic Bakers, Kalwad, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJd9iqajbHwjsRuJbOihkiNNk,Hira Super Market,18.6036577,73.9152515,"Hira Palace, Lane Number 14, Sathe Nagar, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,4,OPERATIONAL
ChIJFzQAeMTGwjsR9IfYGd3JZS8,Sati Mata Super Market,18.6055997,73.9157199,"JW48+67Q, Nimbalkar Nagar, Dhanori, Pune","grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",3.6,32,CLOSED_TEMPORARILY
ChIJ_8mzyhjHwjsR01Ckft9ESbY,RAMDEV SUPER MARKET,18.6123191,73.9146748,"SHOP NO 5, DY Patil University Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,5,OPERATIONAL
ChIJvbpZ-GjHwjsRjT98a6W5L-k,Om Super Market,18.6012831,73.9153764,"2, Sathe Nagar, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,OPERATIONAL
ChIJicwOHKXHwjsRJvtuU5N9msY,Shreeji Super Market,18.6014087,73.91555249999999,"near swami samartha mandir, shop no 279, lane no 13, near swami samartha mandir, Sathe Nagar, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,11,OPERATIONAL
ChIJA7jSoJPGwjsRsjG9Gw7PFdY,A Mart,18.6117526,73.9155754,"DY Patil University Road, Lohegaon, Pune","grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",5,2,OPERATIONAL
ChIJJ9FEVr7GwjsRipEnU82ZIss,Pooja Super Market,18.601397,73.915899,"JW28+H92, Swami Samarth Nagar, Sathe Nagar, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",4,250,OPERATIONAL
ChIJj_0scsbGwjsRuhiyAprjHFI,Sainath Super Market,18.5936193,73.90718629999999,"Shop No.259, Vikas Nagar Kalwad, Lohegaon, Pune","grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",3.8,26,OPERATIONAL
ChIJgQur_YDHwjsRHO12-1H7sdw,Shree Ganesh super market,18.6011459,73.91644649999999,"Shop No.3, Sathe Waste Swami Samarth Temple, near Pune, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",N/A,0,CLOSED_TEMPORARILY
ChIJuxu2jcXGwjsRAAAAcLZfUhs,Nikhil General Store,18.5922733,73.9049268,"near Shiv Mandir, Kalwad, near Shiv Mandir, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,1,CLOSED_TEMPORARILY
ChIJDVbiUnfHwjsRzOQAAWUuhvQ,Krishna Mart,18.60113669999999,73.91757869999999,"Shree bhavani Apartment sr.286/2/1, Sathe, Near Swami Samarth Temple, 411047, 1, Porwal Road, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",4.1,154,OPERATIONAL
ChIJYaKI5InHwjsRpDRG0wTDUpw,Royal Fresh Mart,18.5915427,73.9029578,"BRAMHA SKYCITY, Dhanori, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,2,OPERATIONAL
ChIJR1yJi9rGwjsRBMlh6CRqKcM,Shri Mahalaxmi Super Market,18.5922764,73.8980802,"411015, Prajasattak Colony, Laxmi Nagar, Dhanori, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",5,1,OPERATIONAL
ChIJGbdqDtnGwjsRWuFxWPsm7dQ,Suresh Super Market,18.593952,73.8931013,"HVVV+H6Q, Near Bharat Restaurant, Gukul Nagar, Dhanori Road, Dhanori Dist _ Pune, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",4.4,7,CLOSED_TEMPORARILY
ChIJUzqxtMjGwjsRT_r79SUhwmY,Mahalaxmi Super Market,18.590666,73.90661899999999,"Ganraj Chowk, Khandwen Nagar, Kalwad, Kalwad, Lohegaon, Pune","supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",4,40,OPERATIONAL
ChIJjV0-JbzGwjsRD2mjoHovMVs,Vajai Super Market,18.6006765,73.91893739999999,"S no. RPS Tower Shop No.5 Swami Samarth, 278, Sathe Nagar, Sathe Nagar, Lohegaon, Pune","grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",3.7,3,OPERATIONAL
ChIJXegOedDGwjsRAAAA0Pk_ZjA,Hariom Supermarket,18.5908448,73.8982912,"Sr No 26,Shop No 2, Tirupati Kunj, Road Number 10, Munjaba Wasti, Dhanori, Pune","supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",N/A,0,OPERATIONAL
