place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category
ChIJp-wb7Q6_wjsRUa_CE7a2evA,Savitribai Phule Pune University,18.5529684,73.8265425,4.1,2033,82.0,1,171,High,630990,High,1687,cell_1687,0.0022729717655355,18.55123258441366,73.82800992798704,2,0.0,0.0,227.0858135970801,28.14,West Pune,Grade B,Medium,Aundh Gaon,2170.017598331608,92644,PMC_1,Aundh,PMC,2191.230476659405,3,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4571.97106405866,0.0006303359340926,1.0,3.0,0.0213574815257784,0.1948482132418845,0.0,other
ChIJ7XdiaGbAwjsRgBPcwCuvWmE,SM SUPPLIERS PUNE,18.5226125,73.8581768,4.3,327,86.0,1,28,High,108360,Low,2093,cell_2093,0.0017433474425062,18.521422639029137,73.85945096293122,13,0.0,51163.68430726653,115.03051720611032,13.81,Pune,Grade C,Low,manjari farm,56.23579269461334,76262,PMC_25,Budhwar Peth,PMC,206.57555825209727,1,37.58689899276942,1,0.0,45000.0,5000.0,57.69,Unknown,311.543932551812,0.0006303359340926,1.0,0.9637746977826565,0.1682586523776242,1.507036702139992,45885.45651240598,other
ChIJQav9xaG_wjsRybwWLUat7rI,Pune university,18.5529684,73.8265425,5.0,5,100.0,1,10,Low,45000,Low,1687,cell_1687,0.0022729717655355,18.55123258441366,73.82800992798704,2,0.0,0.0,227.0858135970801,28.14,West Pune,Grade B,Medium,Aundh Gaon,2170.017598331608,92644,PMC_1,Aundh,PMC,2191.230476659405,3,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4571.97106405866,0.0006303359340926,1.0,3.0,0.0213574815257784,0.1948482132418845,0.0,other
ChIJgVNNKFa_wjsRIIWsnTHCd4Y,"School of Open Learning, SPPU Pune",18.557094,73.826302,3.0,31,60.0,0,10,Medium,27000,Low,1688,cell_1688,0.0023425443177993,18.555490723395064,73.82800992798704,1,39.712090292945504,70.43046470736988,510.6455990594803,28.14,West Pune,Grade B,Medium,Aundh Gaon,2072.896538850042,92644,PMC_1,Aundh,PMC,2095.093001646611,7,0.0,1,26.62091817520559,45000.0,5000.0,57.69,Unknown,4936.9509600675365,0.0006303359340926,0.97406937877077,7.0,0.0106787407628892,0.0974241066209422,46.622758343333146,other
ChIJ745KUGi_wjsRzhvdB17exNg,SPPU Commerce Department,18.5480997,73.8278032,4.5,28,90.0,1,10,Medium,40500,Low,1686,cell_1686,0.001144191122552,18.54697433922927,73.82800992798704,1,246.52816981621,3558.3444377662527,0.0,28.14,West Pune,Grade B,Medium,Aundh Gaon,2370.875933776645,92644,PMC_1,Aundh,PMC,2390.306950609775,10,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4228.552633939036,0.0006303359340926,1.0,10.0,0.0106787407628892,0.0974241066209422,3558.3444377662527,other
ChIJq-wujaXr3TsRQgLwCqHJFxQ,Savitribai Phule Pune University Nashik Sub Center,19.9986144,73.7678268,4.8,246,96.0,1,24,High,103680,Low,943,cell_943,1.34947272124491,18.649142869420118,73.76961943451927,17,0.0,33322.38250030915,0.0,23.0,PCMC,Grade B,Low,Akurdi Railway Stations,219.70530212204903,65320,PCMC_1,Nigdi,PCMC,321.0249836459443,1,396.34766760095954,1,224.98184598516676,45000.0,5000.0,57.69,Unknown,17005.01149257894,0.0006303359340926,0.8163386284274037,0.7161540232441413,0.2563329312424608,2.257036643653744,33322.38250030915,other
ChIJvVoTxrG_wjsRF0zZh-HKMQw,Savitribai Phule Pune University Food Mall,18.5479106,73.829011,4.2,535,84.0,1,46,High,173880,Low,1686,cell_1686,0.0013706675037852,18.54697433922927,73.82800992798704,1,246.52816981621,3558.3444377662527,0.0,28.14,West Pune,Grade B,Medium,Aundh Gaon,2370.875933776645,92644,PMC_1,Aundh,PMC,2390.306950609775,10,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4228.552633939036,0.0006303359340926,1.0,10.0,0.0106787407628892,0.0974241066209422,3558.3444377662527,other
ChIJudBr_fXBwjsRtrIoqx1YReQ,Tulshi Baug Market,18.514378,73.8561088,4.5,255,90.0,1,23,High,93150,Low,2032,cell_2032,0.0018687390898875,18.51290455695171,73.85495938651064,39,0.0,31763.303887426395,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,123.96519574057312,84660,PMC_36,Tilak Road,PMC,196.6287027155049,1,61.54022856429219,4,0.0,45000.0,5000.0,57.69,Unknown,853.4225550933536,0.0006303359340926,4.0,0.942027417418251,0.4552883492878823,4.120008451299388,31763.303887426395,other
ChIJBSEx_h3AwjsRUyl7YTnKBzA,Disha Computer Institute Satara Road | Full Stack Developer | Data Analytics | Programming Language | TallyPrime Course,18.4909281,73.8580076,4.7,238,94.0,1,22,High,93060,Low,2086,cell_2086,0.0015952669512171,18.49160749686076,73.85945096293122,15,0.0,32595.762266812493,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,2109.0894946462618,76550,PMC_28,Parvati,PMC,168.23867473184455,2,0.0,1,447.9121338524192,45000.0,5000.0,57.69,Unknown,3214.6943950422647,0.0006303359340926,0.6906496441461044,2.0,0.1934235976789168,1.7331022530329288,32595.762266812493,other
ChIJbdXdTHPAwjsR5LRA9dDeAes,Sir Parashurambhau College,18.5073729,73.8496335,4.3,2301,86.0,1,203,High,785610,High,1972,cell_1972,0.0015215846469365,18.508645356879995,73.85046781009004,34,0.0,31202.785987957413,105.92600252924429,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,14.67762456741184,78493,PMC_35,Sadashiv Peth,PMC,14.67762456741184,2,0.0,1,317.2800366555397,45000.0,5000.0,57.69,Unknown,1462.9440357842566,0.0006303359340926,0.7591400250313621,2.0,0.4277106160290843,3.842111805453539,28214.171578023197,other
ChIJscdVhxe_wjsRyt9yGYbQ5tA,"Indian Institute of Science Education and Research, Pune(IISER pune)",18.5474305,73.8079743,4.7,1241,94.0,1,119,High,503370,High,1450,cell_1450,0.0021190038813729,18.54697433922927,73.81004362230465,1,160.4819732932374,271.0731088990121,0.0,28.14,West Pune,Grade B,Medium,Aundh Gaon,1163.9803888007368,92644,PMC_1,Aundh,PMC,1165.4653052128058,1,71.87165862135589,1,96.82708015013486,45000.0,5000.0,57.69,Unknown,5738.21341282535,0.0006303359340926,0.9117207425833423,0.9329475147110452,0.0106787407628892,0.0974241066209422,271.0731088990121,other
ChIJG0aNDmm_wjsRTYAVz5zXwB4,Modern Law College,18.5414944,73.8272618,4.0,300,80.0,1,24,High,86400,Low,1685,cell_1685,0.0014324707296872,18.542715987862756,73.82800992798704,1,0.0,18430.688872042905,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,2195.9841575557334,89957,PMC_7,Shivajinagar,PMC,2237.2552236850474,2,0.0,7,0.0,45000.0,5000.0,57.69,Unknown,3912.3819145791967,0.0006303359340926,7.0,2.0,0.0109942060534098,0.1000430184979541,18430.688872042905,other
ChIJwf5Iw3i_wjsRhjO9uNBQ0Fo,SIDDHI SALES,18.5293063,73.83182409999999,4.2,20,84.0,1,10,Medium,37800,Low,1741,cell_1741,0.0009278085871705,18.529940296879264,73.83250150440765,21,0.0,30303.10064086501,16.526256502836443,25.56,Central Pune,Grade B,Low,Shivajinagar,1341.7012484520674,89957,PMC_7,Shivajinagar,PMC,1419.6248920066282,3,0.0,1,20.17289481125772,45000.0,5000.0,57.69,Unknown,2763.083916401464,0.0006303359340926,0.980226003931432,3.0,0.2308783271216069,2.1009033884570365,29810.44557089653,other
ChIJ1ZkRFXm_wjsR0W4Z6dsSa7M,Shivaji Bhaji Market,18.5320907,73.83443489999999,4.1,355,82.0,1,29,High,107010,Low,1742,cell_1742,0.0028605605840701,18.53419896666687,73.83250150440765,5,0.0,36424.09887408793,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,1355.945872625559,89957,PMC_7,Shivajinagar,PMC,1427.4296188040344,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,2977.14824194031,0.0006303359340926,1.0,1.0,0.0549710302670492,0.5002150924897706,36424.09887408793,other
ChIJlcpGw6HqwjsRXPoLH-gDjQY,Airtel Store,18.4808052,73.8645433,3.3,476,66.0,0,32,High,95039,Low,2142,cell_2142,0.0020664640999642,18.478827989712737,73.86394253935183,13,0.0,21953.149332263474,485.4811243480072,20.02,South Pune,Grade B,Medium,Dhankawadi,2045.056892494388,76550,PMC_28,Parvati,PMC,1082.508043506132,3,0.0,1,530.1255211993121,45000.0,5000.0,57.69,Unknown,4685.260483025811,0.0006303359340926,0.6535411547257902,3.0,0.1676337846550612,1.5020219526285383,14778.477472676695,other
ChIJxQkG573qwjsROt9mFavhnys,Pushkar Glass,18.4676005,73.8641573,4.3,26,86.0,1,10,Medium,38700,Low,2139,cell_2139,0.0015677493930776,18.466047529934773,73.86394253935183,10,0.0,46485.94399228228,380.4511297820434,20.02,South Pune,Grade B,Medium,Dhankawadi,1211.7919737193952,76111,PMC_27,Bibwewadi,PMC,23.563267999328676,1,0.0,1,66.97107428335585,45000.0,5000.0,57.69,Unknown,6091.785293057671,0.0006303359340926,0.9372325305741416,1.0,0.1296831839815331,1.1612918210217045,33674.45829076314,other
ChIJUfrziLvqwjsRTUDQrQwq7zQ,K K Market,18.4688864,73.8601389,3.9,5259,78.0,0,421,High,1477710,High,2081,cell_2081,0.0015791149799222,18.470307789007,73.85945096293122,13,0.0,32567.50505844709,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,959.7691998234624,76111,PMC_27,Bibwewadi,PMC,555.3404316858349,1,0.2866166234016418,1,148.1605491982773,45000.0,5000.0,57.69,Unknown,5577.548854024378,0.0006303359340926,0.8709583347888646,0.9997134655021486,0.168588139175993,1.5096793673282158,32567.50505844709,other
ChIJVf8X6fnrwjsRq0H3jnqCwtY,K K Market Chowk,18.4683436,73.85769069999999,4.1,27,82.0,1,10,Medium,36900,Low,2081,cell_2081,0.002637529913056,18.470307789007,73.85945096293122,13,0.0,32567.50505844709,0.0,20.02,South Pune,Grade B,Medium,Dhankawadi,959.7691998234624,76111,PMC_27,Bibwewadi,PMC,555.3404316858349,1,0.2866166234016418,1,148.1605491982773,45000.0,5000.0,57.69,Unknown,5577.548854024378,0.0006303359340926,0.8709583347888646,0.9997134655021486,0.168588139175993,1.5096793673282158,32567.50505844709,other
ChIJZ6MpkK_AwjsRFBa6x1RL3GE,Khadki Business Centre,18.5648837,73.8515724,4.0,517,80.0,1,42,High,151200,Low,1985,cell_1985,0.0014104177658798,18.564006682665436,73.85046781009004,34,0.0,21365.18280967816,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,3323.45456630686,92842,PMC_17,Vishrantwadi,PMC,2585.321589886509,1,0.0,1,555.1669287135805,45000.0,5000.0,57.69,Unknown,4893.151932223186,0.0006303359340926,0.6430177889824281,1.0,0.36231111868886,3.306042278446549,21365.18280967816,other
ChIJ9UE1nGC4wjsRdOlyvCx682I,PCMC Market Complex,18.6224977,73.81866839999999,3.8,1124,76.0,0,87,High,297540,Medium,1586,cell_1586,0.0011652639964931,18.623606486470138,73.81902677514584,4,0.0,49554.30197807124,582.8381606535036,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,1831.2326904457595,58710,PCMC_22,Ajmera–Morwadi,PCMC,292.4849092857912,4,0.0,1,824.8963360791881,45000.0,5000.0,57.69,Unknown,12143.626191028516,0.0006303359340926,0.5479763317123603,4.0,0.0669904538603249,0.5821568912822005,31307.24492869937,other
ChIJ2c-Y8rq5wjsR6QcNhjXcf68,Kunal Market,18.6290007,73.7814911,3.7,243,74.0,0,18,High,59940,Low,1115,cell_1115,0.0019658564648059,18.627862816810023,73.78309416378107,23,0.0,35068.57362350666,0.0,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,1732.136621040292,55539,PCMC_4,Thergaon,PCMC,1093.1446749427084,4,0.0,1,1409.1355870420246,45000.0,5000.0,57.69,Unknown,14247.003803980038,0.0006303359340926,0.4150866416065091,4.0,0.4067988468137038,3.5093608385846595,35068.57362350666,other
ChIJRS2B-VO4wjsRmQMclOOp_S8,Gurunanak Market,18.6231697,73.8001598,4.0,30,80.0,1,10,Medium,36000,Low,1350,cell_1350,0.0010009934579755,18.623606486470138,73.80106046946347,37,0.0,42616.01649300398,227.8953375731916,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,477.5690943626687,51628,PCMC_3,Chinchwad Gaon,PCMC,254.3680420201272,1,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,12887.728087779711,0.0006303359340926,1.0,1.0,0.7030478072508931,6.003764522619589,34706.55453194418,other
ChIJT7rxxp25wjsR3DCU_P2vYEk,Laxmi Tara Market,18.615963,73.76425929999999,3.8,238,76.0,0,18,High,61560,Low,876,cell_876,0.0012289885048363,18.61509350613905,73.76512785809868,2,0.0,38382.39421444707,0.0,29.95,West Pune,Grade A,Low,Wakadkar Wasti,1555.59391594531,51849,PCMC_31,Tathawade,PCMC,490.8043601107784,5,0.0,1,800.0714295378629,45000.0,5000.0,57.69,Unknown,14284.143649317815,0.0006303359340926,0.5555335102767187,5.0,0.0378436678082839,0.3233682032045789,38382.39421444707,other
ChIJyxvpi4O3wjsRRzF7zs5XQGs,Arihant Sales,18.6619385,73.78062,5.0,2,100.0,1,10,Low,45000,Low,1061,cell_1061,0.0129536911996193,18.649142869420118,73.77860258736047,22,0.0,45504.81293599144,0.0,21.27,PCMC,Grade B,Medium,Nigdi,772.2742223589523,57694,PCMC_2,Akurdi,PCMC,0.0,2,0.0,1,0.0,45000.0,5000.0,57.69,Medium,16513.253752669974,0.0004726561631963,1.0,2.0,0.3748253654547313,3.249918752031199,45504.81293599144,other
ChIJCzr4LIK3wjsRmuBSOGm4aRo,Shivam Market,18.6689976,73.7974938,4.0,792,80.0,1,65,High,234000,Medium,1297,cell_1297,0.019876261702826,18.649142869420118,73.79656889304287,2,0.0,28179.241061342007,380.37034340795657,21.55,PCMC,Grade B,Low,Chinchwad Gaon,0.0,57694,PCMC_2,Akurdi,PCMC,1939.531157998368,1,293.99493825016543,1,834.6809106129662,45000.0,5000.0,57.69,Unknown,15655.679793012188,0.0006303359340926,0.5450539078568711,0.7728005500178178,0.0340750332231573,0.2954471592755636,20414.26143057456,other
ChIJd6u6MYG5wjsRlhaAjpmq4L8,Ravet Athawade Bazar,18.6451415,73.75448229999999,4.1,567,82.0,1,47,High,173430,Low,765,cell_765,0.0016817623958332,18.644887072179383,73.75614470525748,43,0.0,26169.39115350696,0.0,23.0,PCMC,Grade B,Low,Akurdi Railway Stations,783.3159454831198,65320,PCMC_1,Nigdi,PCMC,860.3536919867462,6,0.0,1,729.4648381987786,45000.0,5000.0,57.69,Unknown,17433.706496191535,0.0006303359340926,0.5782135478634481,6.0,0.6483715319662244,5.708975039830058,26169.39115350696,other
ChIJi1voPkm5wjsRpvC_PfYeFhA,Bhosari Business Center,18.6229702,73.8393115,4.5,42,90.0,1,10,Medium,40500,Low,1881,cell_1881,0.0022643923909733,18.623606486470138,73.84148465724884,12,0.0,16458.51205941606,0.0,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,4294.49997803653,53622,PCMC_7,Bhosari,PCMC,330.5692993728444,1,226.89991835784167,1,822.4901291867718,45000.0,5000.0,57.69,Unknown,11587.55786451692,0.0006303359340926,0.5486998167974815,0.8150624065070128,0.2196916993152942,1.8861400144604068,16458.51205941606,other
ChIJfaYtbonHwjsRH1GSDdbIjeg,Ellora Shopee,18.6374262,73.84562,4.2,47,84.0,1,10,Medium,37800,Low,1943,cell_1943,0.0011097712698556,18.636375157734367,73.84597623366945,12,0.0,29922.105529827957,163.5370282838121,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,4796.400238886464,53622,PCMC_7,Bhosari,PCMC,1321.2442113175057,1,0.0,1,287.53535361545266,45000.0,5000.0,57.69,Unknown,12945.287904818992,0.0006303359340926,0.7766777022409199,1.0,0.2196916993152942,1.8861400144604068,25716.504763034754,other
ChIJu_N06iHKwjsRfdGFd2hX6bw,Chakan Market Yard,18.7652852,73.86616769999999,4.1,2587,82.0,1,217,High,800730,High,2182,cell_2182,0.1161636444522893,18.649142869420118,73.86394253935183,1,450.2174803642556,4874.513372594336,1218.0969571564349,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,7063.582765448491,50164,PCMC_8,Charholi Budruk,PCMC,2940.876243753213,1,1306.9276015786977,1,1432.3993362728547,45000.0,5000.0,57.69,Unknown,14335.890927219803,0.0006303359340926,0.4111167048467838,0.4334769757471672,0.0195449925729028,0.1662123529020676,2197.6105944635465,other
ChIJV0SG4zvLwjsRrz2trhZsgZc,Airtel store ( Maitri Distributor),18.7635468,73.86051189999999,3.7,60,74.0,0,10,Medium,33300,Low,2123,cell_2123,0.1144088498307335,18.649142869420118,73.85945096293122,1,156.96661801811072,19782.0250213088,718.0969571564347,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6586.0715229475945,53622,PCMC_7,Bhosari,PCMC,3054.011634467337,1,809.9142614256529,1,1871.565489282942,45000.0,5000.0,57.69,Unknown,14318.489803279794,0.0006303359340926,0.3482421012970558,0.5525123600121861,0.0183076416096078,0.1571783345383672,11513.916568509248,other
ChIJt_hme3i2wjsRDhUsT7OveIM,ANANTKRUPA ELECTRICALS,18.7473378,73.7876051,4.4,24,88.0,1,10,Medium,39600,Low,1179,cell_1179,0.0981949324883443,18.649142869420118,73.78758574020166,9,0.0,22144.00350624101,0.0,21.55,PCMC,Grade B,Low,Chinchwad Gaon,820.2545051053166,57694,PCMC_2,Akurdi,PCMC,939.531157998368,1,371.9130744440481,1,0.0,45000.0,5000.0,57.69,Unknown,16062.301022187876,0.0006303359340926,1.0,0.7289091551264927,0.1533376495042082,1.329512216740036,22144.00350624101,other
ChIJaZWfaB7KwjsRTOXaD9WDaxM,Mahalaxmi Steel Center,18.7628798,73.8607368,4.7,15,94.0,1,10,Low,42300,Low,2123,cell_2123,0.1137441987738334,18.649142869420118,73.85945096293122,1,156.96661801811072,19782.0250213088,718.0969571564347,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6586.0715229475945,53622,PCMC_7,Bhosari,PCMC,3054.011634467337,1,809.9142614256529,1,1871.565489282942,45000.0,5000.0,57.69,Unknown,14318.489803279794,0.0006303359340926,0.3482421012970558,0.5525123600121861,0.0183076416096078,0.1571783345383672,11513.916568509248,other
ChIJQ9_Qve-3wjsRzXp43LPgWWg,CITY PLAZA,18.751649,73.8351864,4.2,133,84.0,1,11,High,41580,Low,1828,cell_1828,0.1025220508089642,18.649142869420118,73.83699308082824,8,0.0,26872.53076463821,0.0,21.55,PCMC,Grade B,Low,Chinchwad Gaon,4179.745494894683,55074,PCMC_13,Talwade,PCMC,2171.35345966066,1,73.663553673774,1,2089.1803363588915,45000.0,5000.0,57.69,Unknown,14465.447623131333,0.0006303359340926,0.3237104639797963,0.931390468250768,0.1426686164710917,1.2293696407167225,26872.53076463821,other
ChIJtYPIr1TLwjsRbjsk-9eiKHw,naiparshop,18.7632097,73.8612258,5.0,1,100.0,1,10,Low,45000,Low,2123,cell_2123,0.1140806376435603,18.649142869420118,73.85945096293122,1,156.96661801811072,19782.0250213088,718.0969571564347,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6586.0715229475945,53622,PCMC_7,Bhosari,PCMC,3054.011634467337,1,809.9142614256529,1,1871.565489282942,45000.0,5000.0,57.69,Unknown,14318.489803279794,0.0006303359340926,0.3482421012970558,0.5525123600121861,0.0183076416096078,0.1571783345383672,11513.916568509248,other
ChIJtQVjMv27wjsR8YpaDhavS34,DHRITI COLLECTIONS,18.6575776,73.74202129999999,4.8,16,96.0,1,10,Low,43200,Low,589,cell_589,0.0084596371377656,18.649142869420118,73.7426699759957,7,0.0,12797.797432027935,0.0,22.26,PCMC,Grade B,Low,SECTOR 32A RAVET PRADHIKARAN,497.2601777601075,52565,PCMC_6,Ravet,PCMC,98.46775393578608,1,36.23847882542759,1,2204.1521661775187,45000.0,5000.0,57.69,Unknown,18691.6024047345,0.0006303359340926,0.3120950404777365,0.9650288234166872,0.1306823485484925,1.1188364101334611,12797.797432027935,other
ChIJ6SDJeAC7wjsR22DwR3WTBBA,Ravet Khandesh Mall,18.64888,73.7465883,4.8,5,96.0,1,10,Low,43200,Low,648,cell_648,0.0006306493992927,18.649142869420118,73.7471615524163,2,0.0,12216.005379850629,230.7969716079177,22.26,PCMC,Grade B,Low,SECTOR 32A RAVET PRADHIKARAN,925.3013708391888,52565,PCMC_6,Ravet,PCMC,73.93313983874395,1,0.0,1,1704.152166177519,45000.0,5000.0,57.69,Unknown,18390.791637921127,0.0006303359340926,0.3698016748123904,1.0,0.0373378138709978,0.3196675457524175,9925.280660945724,other
ChIJO1ph8aOwwjsRtKQ7JKATOhc,G Store,18.6638004,73.72971629999999,2.6,94,52.0,0,10,Medium,23400,Low,412,cell_412,0.0146667889875865,18.649142869420118,73.7291952467339,1,528.596712063998,7185.908397042055,255.10197370564524,22.26,PCMC,Grade B,Low,SECTOR 32A RAVET PRADHIKARAN,727.6247655242895,52565,PCMC_6,Ravet,PCMC,1566.7821775368186,1,1536.2384788254276,1,3704.152166177519,45000.0,5000.0,57.69,Unknown,19634.90760831948,0.0006303359340926,0.2125781574817925,0.3942846890577561,0.0186689069354989,0.1598337728762087,5725.358215975,other
ChIJPzUxuq8B6DsRnafHlN6C_4o,Runal Gateway,18.6554199,73.7296915,4.4,941,88.0,1,85,High,336600,Medium,412,cell_412,0.0062966165680406,18.649142869420118,73.7291952467339,1,528.596712063998,7185.908397042055,255.10197370564524,22.26,PCMC,Grade B,Low,SECTOR 32A RAVET PRADHIKARAN,727.6247655242895,52565,PCMC_6,Ravet,PCMC,1566.7821775368186,1,1536.2384788254276,1,3704.152166177519,45000.0,5000.0,57.69,Unknown,19634.90760831948,0.0006303359340926,0.2125781574817925,0.3942846890577561,0.0186689069354989,0.1598337728762087,5725.358215975,other
ChIJh-3cp9W7wjsRlaiO52dcTjE,Sai Mauli Mobile Shop And Stinoery,18.6092749,73.74559330000001,4.7,3,94.0,1,10,Low,42300,Low,639,cell_639,0.0022133962092506,18.6108368561895,73.7471615524163,6,0.0,15463.0760676579,0.0,29.95,West Pune,Grade A,Low,Wakadkar Wasti,839.3941916264531,51849,PCMC_31,Tathawade,PCMC,1855.4751464339952,1,0.0,1,113.99776799045505,45000.0,5000.0,57.69,Unknown,15311.48790072144,0.0006303359340926,0.89766786678927,1.0,0.1135310034248519,0.9701046096137368,15463.0760676579,other
ChIJM1fhQfbJwjsRAmfUlrjQQbM,Cotton India Store,18.6794497,73.8444576,4.8,11,96.0,1,10,Low,43200,Low,1946,cell_1946,0.0303448550502362,18.649142869420118,73.84597623366945,1,0.0,38864.88456098631,0.0,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,5179.06825292949,55074,PCMC_13,Talwade,PCMC,2457.0306472032835,1,180.15702825970948,1,1758.627408207381,45000.0,5000.0,57.69,Unknown,14360.1024262974,0.0006303359340926,0.362499117142399,0.8473448668730348,0.0178335770588864,0.1536712050895903,38864.88456098631,other
ChIJO6oFq7jJwjsRARc6edIY5Aw,INFINITY PLANET,18.679141,73.8547524,4.3,212,86.0,1,18,High,69660,Low,2064,cell_2064,0.0299988446728129,18.649142869420118,73.85495938651064,1,135.56569397589192,20738.709836520957,218.09695715643463,24.92,PCMC,Grade B,Low,Vallabhnagar Pimpri Pune,6112.157943510748,53622,PCMC_7,Bhosari,PCMC,2899.5786526381207,1,319.8429717402905,1,1790.75914137915,45000.0,5000.0,57.69,Unknown,14316.729361342144,0.0006303359340926,0.3583254409786921,0.757665890118308,0.0183076416096078,0.1571783345383672,17025.500075900425,other
ChIJL5fzkirJwjsR8ye6VJjQ2ek,Shivkrupa Market,18.686398,73.9063755,5.0,5,100.0,1,10,Low,45000,Low,2713,cell_2713,0.0373092471505206,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,other
ChIJ3ya9E3rJwjsRW2nAftB4-AY,SD Sports,18.6736723,73.8872794,4.9,47,98.0,1,10,Medium,44100,Low,2477,cell_2477,0.0245451740237533,18.649142869420118,73.88640042145481,1,5.813731682952493,10219.27866838758,101.58253790060115,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,7229.762869245637,50164,PCMC_8,Charholi Budruk,PCMC,1346.185746342186,1,3685.808984537721,1,420.8938436245542,45000.0,5000.0,57.69,Unknown,14653.804204237002,0.0006303359340926,0.7037823441117197,0.2134103210992615,0.0195449925729028,0.1662123529020676,9276.906919624476,other
ChIJt9n7wznBwjsRJxvOcsQ1MIM,Airtel Store,18.5727234,73.87882549999999,3.5,350,70.0,0,25,High,78750,Low,2341,cell_2341,0.0014225295385318,18.572522216873438,73.87741726861361,80,0.0,35174.6386246226,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1810.1385647378693,92842,PMC_17,Vishrantwadi,PMC,63.61690749507397,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6193.575028860617,0.0006303359340926,2.0,2.0,0.8524967498561412,7.778923008109527,35174.6386246226,other
ChIJJTTkX77BwjsRBmUPiGcL2HQ,Maharashtra Electronics Corporation,18.5704771,73.87838169999999,5.0,3,100.0,1,10,Low,45000,Low,2341,cell_2341,0.0022611127625642,18.572522216873438,73.87741726861361,80,0.0,35174.6386246226,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1810.1385647378693,92842,PMC_17,Vishrantwadi,PMC,63.61690749507397,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6193.575028860617,0.0006303359340926,2.0,2.0,0.8524967498561412,7.778923008109527,35174.6386246226,other
ChIJCxNOsXPBwjsRq_URj8R-HIw,Vishrantwadi market,18.5721269,73.8788,3.6,14,72.0,0,10,Low,32400,Low,2341,cell_2341,0.0014381312587233,18.572522216873438,73.87741726861361,80,0.0,35174.6386246226,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1810.1385647378693,92842,PMC_17,Vishrantwadi,PMC,63.61690749507397,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6193.575028860617,0.0006303359340926,2.0,2.0,0.8524967498561412,7.778923008109527,35174.6386246226,other
ChIJSar4MonBwjsRDY3qrzQAouc,Vishrantwadi Fish Market,18.5742848,73.8768367,4.1,538,82.0,1,45,High,166050,Low,2341,cell_2341,0.0018557368329512,18.572522216873438,73.87741726861361,80,0.0,35174.6386246226,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,1810.1385647378693,92842,PMC_17,Vishrantwadi,PMC,63.61690749507397,2,0.0,2,0.0,45000.0,5000.0,57.69,Unknown,6193.575028860617,0.0006303359340926,2.0,2.0,0.8524967498561412,7.778923008109527,35174.6386246226,other
